Sample Id,Supertype,Section Label,Neurotransmitter Type,Anatomical Division,Cluster,Class,Anatomical Structure,Subclass,Anatomical Substructure
bb3fc7d1-2f61-49b7-acb6-331f4527bcfa,0758 SC Bnc2 Glut_3,C57BL6J-638850.32,Glut,MB,3208 SC Bnc2 Glut_3,19 MB Glut,SCs,175 SC Bnc2 Glut,SCzo
5151d393-2fbe-4675-bf57-089bd5d8d07d,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3363 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
2fb350b7-a5d5-4636-8602-016ce7bc89d9,0785 SCsg Pde5a Glut_1,C57BL6J-638850.32,Glut,MB,3362 SCsg Pde5a Glut_1,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
fa9e1ff0-0e01-4750-9ec2-69fb7ca3aef6,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3365 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
bf588a0a-8623-4b57-bb60-56affc8e8cd1,0785 SCsg Pde5a Glut_1,C57BL6J-638850.32,Glut,MB,3361 SCsg Pde5a Glut_1,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
058f4eb7-3e1d-4b4a-8896-5a7c8c5c109b,0758 SC Bnc2 Glut_3,C57BL6J-638850.32,Glut,MB,3208 SC Bnc2 Glut_3,19 MB Glut,SCs,175 SC Bnc2 Glut,SCzo
64998ded-864e-40ad-a3d4-6f7b857a7ce0,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3367 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
c336147c-1fbd-4438-9515-5ab7cb979ab9,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3365 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
bb8c3b76-c802-49a6-8b47-045d886562b2,0758 SC Bnc2 Glut_3,C57BL6J-638850.32,Glut,MB,3208 SC Bnc2 Glut_3,19 MB Glut,SCs,175 SC Bnc2 Glut,SCzo
81186821-6466-4213-95e7-169872bc4842,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3365 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
63169b21-474e-4595-805f-7767feffff09,0758 SC Bnc2 Glut_3,C57BL6J-638850.32,Glut,MB,3208 SC Bnc2 Glut_3,19 MB Glut,SCs,175 SC Bnc2 Glut,SCzo
67c95145-a9df-44c4-bf39-3c56f7fd0e73,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3370 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
50d6c087-509c-4286-b109-9e0d6232ae9f,0785 SCsg Pde5a Glut_1,C57BL6J-638850.32,Glut,MB,3361 SCsg Pde5a Glut_1,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
2654e3f5-8c9f-4336-accf-f4eae5311815,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3368 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
192e74eb-5c83-416a-b568-771f4c80acef,0785 SCsg Pde5a Glut_1,C57BL6J-638850.32,Glut,MB,3362 SCsg Pde5a Glut_1,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
3ef18293-44a3-47a8-aefd-7bf851a3ff4b,0785 SCsg Pde5a Glut_1,C57BL6J-638850.32,Glut,MB,3361 SCsg Pde5a Glut_1,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
ed351acc-fe88-4bb2-aa46-dcb0420dc02a,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3370 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
6b21f5e6-bbc2-4000-9cbc-72d8f4fb8883,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3369 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
395da965-afb9-4741-8859-676682663eb7,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3364 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
c8cf4959-5308-4ba7-b114-0979e2d0d78d,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3368 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
7606b1fc-6571-433b-a402-34526fcb97a2,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3365 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
52392176-0ecf-44c4-931b-9aab6457a3fd,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3363 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
d83502c1-1965-4923-9999-aa0c137555a8,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3369 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
f4af6e2d-774b-4db7-8fc1-a707940804bb,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3370 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
54717c90-05eb-4928-8fda-9113bd6f4218,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3367 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
871a08a8-919e-493f-886c-0283004b6af4,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3370 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
94aa406e-21e5-4c93-98bd-4bbb3ab3281d,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3367 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
f7eac0cb-c616-465a-9c88-0047dff5f035,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3368 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
b0924f95-1476-4fa1-87d1-00508c1e0af6,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3370 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
8f3fa08d-af4a-4e87-a188-fdf514e90f9d,0785 SCsg Pde5a Glut_1,C57BL6J-638850.32,Glut,MB,3361 SCsg Pde5a Glut_1,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
5c222eee-c067-4a7a-a500-5e617331b63f,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3370 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
5a1a4881-f556-4727-8995-b972f4bb5f5e,0783 SCig Tfap2b Chrnb3 Glut_1,C57BL6J-638850.32,Glut,MB,3354 SCig Tfap2b Chrnb3 Glut_1,19 MB Glut,SCs,185 SCig Tfap2b Chrnb3 Glut,SCzo
29079467-8e8e-4cc7-88c9-7184925d60d4,0785 SCsg Pde5a Glut_1,C57BL6J-638850.32,Glut,MB,3361 SCsg Pde5a Glut_1,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
4555b853-d263-44a7-b340-9cb7650575f6,0758 SC Bnc2 Glut_3,C57BL6J-638850.32,Glut,MB,3208 SC Bnc2 Glut_3,19 MB Glut,SCs,175 SC Bnc2 Glut,SCzo
25b3780a-09fe-4344-82cf-a64ab22faf4c,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3370 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
6945c007-a676-4997-8bb3-09c25685ffc2,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3368 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
ce008ab4-5d4d-4e62-8a49-fcec6f9f618b,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3365 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
aa57d2cf-153f-42a7-9d30-a192684167b8,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3365 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
680fc989-b6b2-4f50-a8c2-01032bc880f8,0785 SCsg Pde5a Glut_1,C57BL6J-638850.32,Glut,MB,3361 SCsg Pde5a Glut_1,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
bbdf152e-cf2a-496b-8f7b-fd43df84e74a,0785 SCsg Pde5a Glut_1,C57BL6J-638850.32,Glut,MB,3361 SCsg Pde5a Glut_1,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
130244cb-e125-4867-95ad-7a35aa90f3d5,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3368 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
0a0a62c9-50c2-4926-9d39-97e1d657b58b,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3363 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
6dd24b52-a2b9-47b6-b43a-aa6848ecbf36,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3368 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
67ae291d-807f-4dc8-be9c-e17ee35fc5e9,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3368 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
1f5488c0-6cbf-4ed0-9791-81ad0412cc5a,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3370 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
ff33747c-c209-4607-85f1-cab6475ee2cb,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3368 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
d906d437-4978-4e06-9e71-35c4b634b55b,0785 SCsg Pde5a Glut_1,C57BL6J-638850.32,Glut,MB,3361 SCsg Pde5a Glut_1,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
6e735f7a-6c8f-4c1c-bea6-23fb21596060,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3368 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
b195c077-c7fb-4bad-a9ee-9496900cd67e,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3368 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
31b6d0d3-8319-4e5e-a720-276723316f27,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3368 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
cffe19fd-b982-4aed-a14d-c7f0e7cfee24,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3363 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
4f3f0395-d628-4f55-a6f6-11ac7e1de5f7,0785 SCsg Pde5a Glut_1,C57BL6J-638850.32,Glut,MB,3362 SCsg Pde5a Glut_1,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
c27bc54c-80a9-45a8-a250-b33535872a4f,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3365 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
3e6f2f6f-5091-4618-bc93-2ea15a5d2810,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3368 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
eb4237e0-8163-465c-a6c3-ffe6acc6b14f,0758 SC Bnc2 Glut_3,C57BL6J-638850.32,Glut,MB,3208 SC Bnc2 Glut_3,19 MB Glut,SCs,175 SC Bnc2 Glut,SCzo
c583de78-6682-4c44-93e6-8a8294a01c9f,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3365 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
4028d971-0d6e-4668-bf03-ebf03dbcf3c3,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3370 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
ef920d97-8003-4072-bd01-16cc345596ca,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3365 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
0d28669b-9284-461c-9ca1-90e83db1a1cf,0785 SCsg Pde5a Glut_1,C57BL6J-638850.32,Glut,MB,3361 SCsg Pde5a Glut_1,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
a4dc2bb1-ab11-4624-956d-72783c5fd33a,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3363 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
f343ce17-d3ce-477a-8f3d-511d499718d9,0758 SC Bnc2 Glut_3,C57BL6J-638850.32,Glut,MB,3208 SC Bnc2 Glut_3,19 MB Glut,SCs,175 SC Bnc2 Glut,SCzo
ff519081-7ce4-4c93-a68c-bcbbcf30692c,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3368 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
e993d3ff-298f-4a3f-a162-e87f6cbad1ef,0758 SC Bnc2 Glut_3,C57BL6J-638850.32,Glut,MB,3208 SC Bnc2 Glut_3,19 MB Glut,SCs,175 SC Bnc2 Glut,SCzo
9dc9be34-95b5-49b8-9b47-79c18a1a0bfd,0785 SCsg Pde5a Glut_1,C57BL6J-638850.32,Glut,MB,3361 SCsg Pde5a Glut_1,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
486644bf-7b1c-4abd-bfc2-9e0d682117b9,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3370 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
3d3364c3-174c-4112-a7fa-4a9d99fe0803,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3370 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
75dcf49a-f32e-4777-862b-79b3e8ace3d2,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3369 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
5527a3f3-a6c8-4974-b9bf-db00afce17b2,0785 SCsg Pde5a Glut_1,C57BL6J-638850.32,Glut,MB,3362 SCsg Pde5a Glut_1,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
9a5cec26-998e-438b-b268-f4f52bb67b74,0787 SCsg Pde5a Glut_3,C57BL6J-638850.32,Glut,MB,3370 SCsg Pde5a Glut_3,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
bad47123-ece4-42ef-8082-0e7e64f88998,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3365 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
239ec95e-bcc6-4950-814f-742323cc709d,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3363 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
8382396e-3330-4088-8ae5-2f9699086dd7,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3363 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
78182b3e-aca5-402e-929f-f60ad8f81e6b,0758 SC Bnc2 Glut_3,C57BL6J-638850.32,Glut,MB,3208 SC Bnc2 Glut_3,19 MB Glut,SCs,175 SC Bnc2 Glut,SCzo
687c43dd-4a02-46b6-be26-b0a67ba6cb9e,0786 SCsg Pde5a Glut_2,C57BL6J-638850.32,Glut,MB,3365 SCsg Pde5a Glut_2,19 MB Glut,SCs,187 SCsg Pde5a Glut,SCzo
